symbol;value
OR52I1;9
AL096799.1;0
FTH1P1;29
SLC30A6P1;0
IFNWP15;0
MTND1P32;0
HSD17B3-AS1;2
GNG12-AS1;264
ELOBP3;0
AL121902.1;0
SLC6A1-AS1;0
AL133260.2;17
ALDH7A1P2;0
PAICSP7;0
AL031674.1;1
AL589935.1;741
AL691482.1;1
GRHL3-AS1;15
AL357514.1;0
FAM215B;1
LNCPRESS1;2
DFFBP1;9
CLCP1;1
AC012485.2;4
DAOA-AS1;0
AL390856.1;3
AL078590.2;4
PSMC1P13;0
LINC02518;0
MXRA7P1;6
AC093627.1;2
AC105917.1;1
AC084030.1;0
ARL5AP5;0
RPS27AP2;10
AL683842.1;0
AL354864.1;337
AC009313.1;0
RPL4P2;0
AC022540.1;81
AC087163.1;41
Z74021.1;2
AL390728.5;0
YBX1P7;37
AC244250.2;0
SEMA3B-AS1;23
AC026320.1;0
VIPR1-AS1;315
AL603650.1;0
AL050404.1;434
AC104777.1;2
AP000281.2;4
AC069304.1;0
ATP5MGP2;0
AL021391.1;12
VDAC1P9;0
FTLP2;0
PPIAP35;15
BAG1P1;0
MTCYBP3;1
GPR79;16
AC092042.2;0
AC016910.1;16
RPL29P28;0
RPL22P23;5
ZDHHC20P4;0
OR52U1P;0
OR5K1;1
AC010677.1;0
RPS3AP25;0
AC015712.1;1
SKA2P1;0
SMIM26;3
AL583856.1;0
NDUFA5P1;0
RANP2;0
GOT2P7;0
RPL5P6;0
AC090696.1;0
AL138830.2;0
AC004882.1;4
TMPRSS11CP;40
USP17L13;0
RAD17P1;0
LINC00112;5
RPL27P5;1
AL121895.1;161
PPIAP70;0
AC140481.2;0
AC019185.2;0
AC009495.2;0
AL121601.1;27
AL589923.1;0
ELN-AS1;14
BPESC1;0
AC074348.1;0
TTTY19;0
IL9RP2;0
KNOP1P4;0
PRAMEF6;0
USP9YP29;0
RPL21P131;0
RPL31P15;0
AC055876.1;0
GXYLT1P3;0
AJM1;59
AL360013.2;0
RPS26P42;0
RPL18AP7;35
MHENCR;4
AC010745.4;0
EMSLR;217
AC129850.1;0
MTND5P3;0
AL354824.2;7
AL133517.1;20
AC018467.1;0
LINC02777;11
AL138752.1;1
LARS2-AS1;25
AL355994.2;0
SLC16A6P1;16
LINC01450;8
OR4F14P;0
BMPR1AP2;0
AL359265.2;2
Z98949.2;0
AL049765.1;2
H3P31;0
TMA16P2;36
AL136368.1;18
AC119751.1;0
EEF1B2P3;10
NCKAP5-IT1;1
HSFY5P;0
KRT8P52;0
TGFB2-AS1;465
AL357134.1;16
RPL37A-DT;13
DEPDC1P2;0
RASA3-IT1;0
MFAP1P1;0
OSBPL10-AS1;68
SAPCD2P3;11
NPM1P13;0
RPL12P11;43
AL161912.1;0
RPL3P12;0
ADIPOR1P1;1
AL391058.1;0
AP005273.1;0
AC073464.1;0
CYCSP8;0
ST3GAL5-AS1;2
MRPL45P1;0
OR2AH1P;0
AP000233.2;0
AL356968.1;0
AC245060.1;0
CSPG4BP;0
AC074366.1;7
AL353807.2;7
GCSIR;0
ZNF886P;0
AC073323.1;3
SS18L2P1;0
VDAC1P13;0
LINC02802;0
AL109809.1;1
AL031773.1;0
LIF-AS1;54
KMT5AP2;0
AC093673.1;0
OR5H8;1
AL365436.2;1
AC092810.2;0
LINC00945;0
RPL36P19;0
DPYD-IT1;0
IGHD4-11;0
AC253536.3;0
AC027644.1;0
LINC01809;0
SRD5A1P1;0
MTCO1P14;0
CLK2P1;0
RSU1P2;0
AC104088.1;3
PRCPP1;0
AL590609.2;0
KCND3-IT1;0
LINC01549;2
TPMTP3;0
CRB3P1;0
MRTFA-AS1;268
RPL23AP35;0
RPL3P4;7
AL645638.1;0
AC093311.1;13
MTCO1P27;7
AC079742.1;1049
AC234771.3;0
GPR143P;0
OFD1P12Y;0
KIAA1614-AS1;85
EEF1A1P3;0
AL451127.1;0
LINC02642;0
KANTR;8
AC103563.4;0
CST2P1;0
LINC01646;0
AC013727.1;0
AL122034.1;0
AL008707.1;0
TONSL-AS1;301
ANAPC15P2;0
AC245291.3;0
AC010967.2;0
HMGN2P11;0
LINC01412;0
TIMM9P2;34
CCT6P4;0
AL683813.1;0
RPL31P35;0
LINC02576;33
USP9YP9;0
AC026412.2;56
AC017019.1;0
AL355304.1;3
TSPY17P;0
C4BPAP2;0
AC114482.1;0
MRAP-AS1;0
LINC01517;2
RPL23AP31;0
AC099336.1;0
AC021876.1;1
AC092809.2;7
HLA-DQB2;0
PRPS1P2;71
MTND2P23;0
AC079465.1;46
NEFLP1;0
AL360267.1;0
AL390294.1;4
AL354892.2;14
AC008073.2;4
LINC00385;0
AC005297.2;0
LINC01431;28
AL731563.1;10
POLR3KP1;0
AC107214.1;0
LINC01780;0
GOLGA8N;9
FAM136BP;0
LINC01656;1
IDI2-AS1;2925
SLC44A3P1;0
CFTR-AS1;0
LDHBP1;0
AL139415.2;0
LARP1BP3;0
PHBP10;2
AC004862.1;11
AC010967.3;0
ZNF687-AS1;69
ACTG1P21;0
AL121830.1;392
ADH5P2;2
LINC00665;13
SPTLC1P4;0
LINC01705;0
AC002511.1;2
AL592430.1;388
ATP11A-AS1;84
LINC00442;0
RPL12P9;1
LINC01628;0
HSPE1P9;0
AP001596.1;2
AC012370.1;0
ELOCP17;0
AC017006.2;14
BDH2P1;0
RPL21P108;0
AL158050.1;1
NUTM2HP;2
AP1B1P2;0
MARK2P9;7
AC254562.2;14
KIZ-AS1;85
RPS12P3;137
MTND3P8;0
LINC01022;0
AC016831.3;0
TRIM51JP;0
GAPDHP48;0
AC007272.1;18
AC239800.2;0
MROH4P;0
RPS17P7;0
TRIM80P;0
U52111.1;72
YWHAEP1;0
PHB2P1;0
AC211433.1;3606
FAM8A4P;0
AC097717.1;2
ATP5MC1P7;0
ATG4AP1;0
AC007551.1;0
AL353612.1;0
AL607028.1;2
LINC01826;0
RHOQP2;0
ELF2P3;0
USP9YP16;0
LINC02022;0
IGKV1D-35;0
AC135050.1;509
AL162726.4;0
AL139132.1;85
AL645568.2;13
MTCO3P21;0
AL035658.1;115
AC004990.1;0
ETF1P1;52
AC002480.1;82
AC103564.2;0
AL355483.2;282
TRIM60P8Y;0
AL158819.1;0
KIAA1143P2;0
AC016825.1;90
AL356320.1;89
PPP1R26P5;0
MTND4P22;6
DEFB130D;0
AL355916.1;0
BMS1P22;113
MRPL51P2;0
RPL23AP50;51
GAPDHP74;0
FRG2FP;0
TIMM9P3;0
OR7L1P;0
ITGA6-AS1;532
AC053503.2;0
LINC01162;0
OR11I1P;0
FTH1P25;44
DNAJC19P8;1
HNRNPDP1;1
SCAND3P1;0
FAM207CP;0
CR769767.1;0
CRYGFP;0
SLC7A15P;0
SDCBPP3;0
SLCO4A1-AS1;1992
NIP7P1;0
AP001610.3;1
AL137186.2;613
TTTY20;0
VDAC1P10;2
TNF;18
AL360270.1;417
LINC01717;1
S100A11P6;0
COL4A2-AS1;37
DUX4L50;39
AC073188.4;0
RPS2P32;14
AC003986.2;33
TXNP1;9
PRR13P1;17
AL445433.2;0
LINC01189;1
AC231533.1;301
GSTO3P;0
AC110994.1;2
LMLN-AS1;61
AC112492.3;0
AC107057.1;0
LINC01700;1
PET117;2
BRWD1P3;22
KAT7P1;0
SNX18P2;0
TRAPPC2P9;0
SLC25A6P3;0
AL034417.1;1
LINC00363;0
PTGES2-AS1;1
ATP5MFP3;2
CICP4;2
LUZP4P1;0
AF165147.1;0
KATNBL1P2;0
RPL34P27;0
LYRM9;0
SMG7-AS1;200
AL138787.1;18
NUCKS1P1;0
AL355433.1;5
TRBV29-1;0
SEC1P;30
CTAGE3P;0
RPL23AP93;0
AC080129.2;4
HMGN2P35;18
AL353596.1;0
DPYD-AS1;84
GLRX5P2;69
NDUFB4P10;11
RPS10P21;0
PHKA1P1;0
AL451081.2;1
AF127936.1;3
GPC5-AS2;21
AF212831.1;0
AC006466.1;0
RPS11P5;244
AC087499.3;0
AL450344.3;0
RGS5-AS1;14
IQCA1-AS1;0
MRPS31P2;0
AL121999.1;0
AL592463.1;0
AL117329.2;20
CDY9P;0
AL050403.1;3
CYCSP10;44
LINC01166;0
AL162393.1;0
AC092685.1;0
DLGAP4-AS1;683
HSD17B7P1;0
AL157823.2;22
RAB9AP1;0
RERE-AS1;64
PLCE1-AS2;1
TRAPPC2P4;0
RNF14P1;0
HMGN2P27;31
HSPE1P6;0
AC118469.1;0
LINC01400;0
MTND6P24;0
ELOCP4;0
MRPS16P2;0
AC000078.1;50
USP12PY;0
DDX3P1;46
AC083864.2;12
LINC00342;2
AL157786.1;29
AL359094.2;0
AL157400.2;2
AL589765.2;0
RPL23AP87;0
AL158829.1;1
HCG25;1336
GGCTP2;3
AC092423.1;0
RPL35AP20;0
LINC02543;0
DEFB130A;0
AC002480.2;18
ZNF519P1;0
IPO7P1;0
AL512844.1;0
HSPA8P18;0
LINC00374;0
SNHG15;7
AC027119.1;0
AL356475.1;189
HMGN2P20;26
LINC01737;0
RPS12P18;0
EIF4EP4;0
AP001062.2;2
POLHP1;45
AL591719.2;2
CYP1B1-AS1;2562
MTCO1P57;0
TRIM60P10Y;0
LINC00327;1
AL161909.2;39
AC092580.3;0
MTCO1P51;1
MTCO1P45;0
AL160270.2;0
AL355537.1;0
AL139081.1;1
LINC01219;0
AL356010.1;0
MTATP6P7;0
GACAT1;0
AHCYP4;0
AL445183.1;1
RPL7P14;0
RGS5;2
VPS13A-AS1;111
AL133351.2;0
TBC1D26-AS1;4
CICP26;1
AC018742.1;0
MIR3936HG;160
UBTFL11;0
LINC01725;1
NALCN-AS1;3
RPEP4;0
SLC9A3P1;1
HDAC1P2;1
FAM157B;2
TBC1D3P7;0
SLC25A6P1;0
SNHG7;173
AL121832.1;0
AL732292.1;0
CHORDC1P5;0
AL669841.1;65
NPIPA9;1
CRYZP1;152
MTCO1P5;3
AC006970.1;2
AC244453.2;0
AC243772.2;0
AC125238.1;0
CASK-AS1;156
KRTAP8-2P;0
AC009237.5;0
PTPRN2-AS1;1
MTND5P30;0
FAM204BP;0
PHGR1;2
AL049820.1;29
RPL15P5;15
LINC01677;0
LINC01722;0
DEFB130B;0
AL513304.1;32
AL353621.1;0
ERVH48-1;116
EEF1A1P14;0
LINC00884;125
AC016700.1;0
TTLL7-IT1;0
SAR1AP4;0
AL136307.1;0
PTCHD1-AS;5
AL391422.2;1
AL663074.1;13
ZFY-AS1;0
RPSAP59;0
RPS15AP6;0
GRM3-AS1;0
LINC01271;122
AL355994.3;0
LINC01755;2
LINC01399;0
AL353764.1;0
AC073094.1;0
FTH1P6;0
RPL23AP25;0
BX322234.2;0
LNCARSR;1
RAB6D;0
AC015922.1;0
LINC00892;0
AC099541.1;0
CCDC144NL-AS1;2003
AC095030.1;0
HOXB-AS3;7
AL133329.1;0
AC103563.5;0
RPL12P3;0
SUCLA2P2;0
GLCCI1-DT;19
AC013701.1;1
AC093797.1;16
RAB1C;1
AL358075.3;175
FAM90A11P;1
LINC00702;3
UBE2V1P8;0
USP9YP15;0
VN1R20P;0
CTAGE7P;127
LINC01007;2
LINC00456;6
ACTBP12;0
ZNF736P3Y;0
LINC01794;0
AL117351.1;1
RPS15AP14;0
FAM90A3P;0
AC104451.1;0
MTND3P17;0
RPS27P18;0
USP17L11;0
AL023584.1;244
AC244636.2;1
DIRC3-AS1;6
AL512656.1;1428
AL589987.2;0
BPIFB5P;2
SYF2P2;1
UBE2E2-AS1;0
LINC01762;2
HMGA1P8;1
HSFY8P;0
Z97055.1;0
RPS24P6;1
RPL31P16;0
MORF4L1P6;0
RPS12P17;17
EEF1A1P26;0
AC138356.2;50
VN1R34P;0
AC008105.1;185
OR7E157P;0
AL161457.2;1
Z82249.1;0
AL138889.1;4
AC093157.1;8
KLF4P1;47
RPL12P29;15
RPS24P13;0
AC006372.2;0
AC005324.1;0
AL096803.2;8
TMEM256P1;2
RNF224;16
LINC02634;2
DHCR24-DT;8
MAPRE1P3;0
WBP1P2;0
RPS3AP1;0
LINC00642;1
GRPEL2P1;0
KCNJ6-AS1;0
AC002511.2;0
LINC01687;1
AL357373.1;0
MROH3P;13
AC008080.3;1
LINC00167;16
AC133785.1;98
AL513523.3;167
AC016876.1;349
SSBL3P1;0
LPCAT2BP;0
CNOT7P1;1
AC079807.1;113
HNRNPA1P49;175
NPIPB7;0
AL592464.2;0
BX119321.1;0
LINC02573;0
LINC00472;5
DEFA9P;0
AL512604.2;2
VKORC1P1;0
PHC2-AS1;11
UBE2E4P;0
MTND6P9;0
AC233728.1;1
AC007743.1;14
CRIP1P1;0
RPL21P134;0
AL355870.1;0
AL390786.1;0
FABP3P2;0
RPSAP63;1
FAM238A;0
AL356134.1;32
CAPZA1P4;0
AC006042.2;0
HMGB1P31;0
AL691449.1;1
SNRPEP4;0
AL590440.1;120
PNPT1P2;0
AMMECR1LP1;0
AC009238.2;0
GPX1;10
LINC01728;0
RPS26P2;0
MTCYBP10;0
MTND3P10;9
AC009362.1;0
AC092447.5;0
AL157944.1;1
RPL7AP61;0
AL513533.1;0
AL133343.2;1
FAM90A20P;0
TMEM18-DT;351
RASA4DP;5
HIGD1AP4;0
EIF4A1P1;0
OR4C14P;0
XXYLT1-AS1;19
LINC01346;0
TRGV2;0
SRSF3P6;1
OSTN-AS1;0
RPS6P12;0
MTCO1P54;0
HMGA1P5;1
DSCR10;0
RPL31P45;0
PPIAP32;0
LINC02669;112
EEF1A1P34;12
MIPEPP3;3
USP32P2;0
PFN1P1;0
RPS16P3;0
AL078581.2;34
AL122008.3;14
RNFT1P2;0
FAM53B-AS1;59
RPL36AP14;0
AC245056.1;0
UBE2FP3;129
TLR8-AS1;0
AC018878.1;29
AL139120.1;45
AL139393.2;4
ATP6V1G1P4;0
ERP29P1;0
LINC00333;0
AL356124.2;9
AL035660.1;1
RPS7P9;0
LINC00028;0
CHRM3-AS2;259
RPL30P15;0
AL035401.1;0
AC114485.1;0
PDXP-DT;797
AC006019.2;0
AL121956.1;14
ZNF90P2;0
AL133480.1;48
GTF2IP4;0
ACTR1AP1;4
AL137076.1;0
AL117382.2;0
MTND4P20;1
USP9YP34;0
AL139002.1;0
RPS2P48;0
AK4P3;11
NKAPP1;5
AC073089.1;10
CNIH3-AS2;4
MTCO3P8;2
IATPR;1
AL022334.1;0
UICLM;0
AP000688.2;2
LINC00841;0
LINC01719;44
AC008063.1;0
LINC01648;0
PRKAR1AP1;0
TARDBPP1;0
AC121342.1;0
LINC01046;0
AL162430.1;95
AL592182.1;0
AP000534.1;0
FANK1-AS1;1
LINC01222;0
AL359962.1;13
OR5H15;0
AL133419.1;0
RPS25P3;0
AC004946.1;0
IFITM3P7;0
AC002069.2;0
LINC01783;1
AC005482.1;0
BX664718.1;1
KRT18P67;1
EIF3FP3;0
AL009181.1;1
PPIAP65;1
HOTAIRM1;2
AC239798.1;0
LINC02596;1
MTIF2P1;4
AC006144.1;1
AGGF1P2;0
BTBD18;320
AC118758.1;0
HMGA1P6;0
CYP2AB1P;4
PPP6R2P1;0
AC013262.1;0
RPL17P11;8
PDK1P2;0
AC103563.6;0
PMS2P9;0
MTATP6P14;0
AL513128.1;0
STXBP5-AS1;160
AC069285.3;0
AL035414.1;0
LINC01077;0
AL353705.2;0
AC125238.2;0
RPL35AP31;0
AL445524.1;2
NANOGP11;0
U40455.1;0
ST6GALNAC4P1;0
AL360175.1;0
KRT18P62;49
AL390866.1;9
RAD1P2;0
EEF1A1P6;1
PPIAP38;0
AL031280.1;4
AC017074.2;3
LINC01683;0
AC093579.1;0
AC008105.2;175
AL450471.1;1
FHAD1-AS1;17
RPSAP69;2
PAXBP1P1;0
AC008163.1;6
AL133325.2;0
TMEM238;2
AC009963.2;0
SYNJ2-IT1;4
HNRNPA1P60;0
OR5B1P;0
AC104794.2;0
HNRNPLP1;11
AL021395.1;1
ZNF197-AS1;1
Z98742.2;9
AL356653.1;1
LINC01518;0
AL445644.1;0
AC005162.1;10
RPL7P35;3
AL590490.1;0
LINC01638;0
FAM224A;0
PHBP5;13
RANP8;0
RFC5P1;0
ZNF529-AS1;271
LINC00430;0
HCG21;0
DEFA10P;0
LINC00460;0
MKNK2P1;0
AL035604.1;0
AC003035.2;0
AP000943.1;0
TEDDM2P;0
AC017104.2;456
AC011294.1;0
DNM3-IT1;2
RPL31P47;46
AL391845.2;0
CHTF8P1;0
EIF3KP2;0
CYCSP33;0
PRYP5;0
AL158212.2;104
CYCSP44;0
CYCSP35;0
MTCYBP8;0
LSM1P1;0
AC108462.1;0
B4GALT1-AS1;150
AL591438.1;0
NFU1P2;0
AL050331.1;76
LINC00513;622
KRT8P39;0
RPS3AP8;3
OR52E7P;0
AC007690.1;0
AL161630.1;0
LINC00690;0
AL592043.1;0
AL020994.3;0
AL358934.1;0
HTR3C2P;2
AL022332.1;0
EIF4EP1;177
KRT8P15;0
AC069155.1;0
AL356273.1;20
AC231533.2;0
AC246785.2;1
LINC01884;0
CYP51A1P2;3
AL138789.1;850
LINC02640;0
LINC02609;0
BTF3P5;1
MTND2P29;2
AC133435.1;0
NCOR1P3;0
ERI3-IT1;0
JTBP1;22
LINC01851;0
OR6C66P;0
LINC01392;1
TWIST2;2
RPL10P19;0
LINC00462;0
AC019068.1;2
DCUN1D2-AS;86
DDX11L10;4
HNRNPA1P42;0
AL359636.1;4
AC006328.1;0
USH2A-AS2;0
LINC01137;20
CYP2T1P;191
PGAM1P11;0
AL035045.1;1
AC092814.2;62
C4A-AS1;0
Z82198.3;0
AC093326.1;0
GOT2P5;0
AC015923.1;293
PANTR1;0
KRTAP13-5P;0
GPR158-AS1;1
LINC02625;0
ARHGEF7-IT1;1
AL358876.2;0
OR52T1P;0
NENFP1;0
AC010095.1;2
AL590399.5;11
CICP1;0
CICP7;1
AC108047.1;7
IGHD4-4;0
AL445430.1;0
NDUFA5P4;0
SPIN4-AS1;222
CALM2P4;0
AL161722.1;0
NDUFS5P3;0
AC060234.2;0
AL353662.1;30
PIRT;0
CENPNP1;0
RNASEH2B-AS1;40
ANAPC1P1;0
AL451062.1;0
FDPSP6;0
DDX39BP1;9
HNRNPA1P27;0
CEACAMP1;1
AL356417.2;0
AC004965.1;1
LINC01865;0
OR6L1P;0
PIEZO1P1;0
BX842559.2;0
AC104688.1;0
EBAG9P1;27
AL354714.4;0
PBX1-AS1;57
LINC02579;7
GAS6-AS1;1218
TTTY18;0
PRR23C;1
RPL37P13;3
AC027673.1;0
SLC26A4-AS1;52
AL353689.2;591
RPL22P11;0
AL512353.2;2
MTND4P28;0
AL049564.1;0
EIF4EBP2P1;0
AL135929.1;0
AL161447.1;2
AC012506.3;4
MTFR2P1;9
RPS29P29;3
MYCNOS;19
GOT2P3;1
AC245517.3;0
AL356309.2;0
LINC01122;12
AL513321.1;0
NRAD1;0
AL162389.1;0
AL929472.3;1440
NCKAP5-AS1;9
LINC01765;0
IGHV3OR16-10;0
H2AZP6;8
AL359918.2;0
AP003072.1;0
AL031587.2;163
CICP2;0
RPL27P7;5
LINC00656;0
RPL36AP13;21
CICP27;2
RRAS2P2;3
RPL21P36;0
AP001628.2;2
AL050344.1;0
DSCAM-IT1;0
AC092835.1;4
AC004947.1;0
RPS15P4;0
MTCO1P20;0
CDRT15P12;0
CAVIN2-AS1;18
PSMA6P3;0
CICP5;39
MED14P1;0
AL109945.1;0
LINC01251;0
AC104339.1;0
HNRNPA1P30;1
ZNF90P3;0
AP001442.1;228
AC131011.1;2
CDC27P1;0
AC010374.1;0
LINC01136;0
PUDPP2;2
UFL1-AS1;5
AC139887.1;75
TRIM49D2;0
TSPY4;0
AL365496.1;0
LINC01237;0
AMZ2P3;0
MOB1AP2;0
H3P32;0
IFNA13;0
AL162727.1;2
AP000695.2;0
LCEP1;0
AL589843.2;6
ENOX1-AS1;12
H2BC15;1151
AL356311.1;1
AC003985.1;0
AL391839.2;240
CCNQP1;1
MIR4280HG;3
RPL26P15;3
EIF4HP1;0
AL590623.1;0
ETF1P3;0
AC005083.1;1
AL132875.2;0
AC139769.1;15
EIF3LP2;3
DPH3P1;82
AL357055.1;0
PCDH9-AS4;0
AC079248.1;0
CYCSP48;0
AC093732.1;69
SELENOTP1;0
ERCC8-AS1;151
AL513188.1;26
AC022201.2;182
AC103563.7;0
LATS2-AS1;14
AC005304.1;0
POU6F2-AS2;1
LINC02599;0
ADH5P4;0
SHROOM3-AS1;1388
MGAT2P1;0
AC016907.2;1
AC145543.1;0
SLC9B1P3;0
LLPHP3;4
RPSAP27;0
AC007881.1;3
DLG5-AS1;3
TOR1BP1;0
RPL7P44;0
MFN1P1;10
AL592078.1;4
GAPDHP68;0
AL606517.1;48
NFYCP1;0
LINC01680;0
AL772337.2;0
YEATS2-AS1;1201
AL354685.1;0
MTCO2P17;0
AC007179.2;1
PAIP1P1;0
EZR-AS1;784
AC105271.1;0
PDYN-AS1;5
RPL17P35;0
LINC01503;17
AL645933.1;28
LONRF2P2;0
AL445623.1;0
LINC01761;0
AL359711.1;0
UBE2V1P4;0
GTF2F2P2;0
AC026202.2;32
RPL10P9;0
UBE2Q2P10;0
ZDHHC20P1;0
POTEB;1
AC128676.1;0
AC009743.1;0
AL162595.2;7
RPS15AP40;0
LINC01694;3
RPSAP13;0
AL591368.1;0
RPS28;324
AL591501.1;1
MT1XP1;0
KRTAP5-AS1;9
CTXN2;19
AL135924.1;0
RPL21P38;0
AL390778.2;0
CTC-338M12.4;411
RPL27AP4;0
RPL12P45;0
AL356859.1;0
AC004012.1;0
AC114973.1;0
LINC00265-3P;0
LINC02650;0
RPS29P4;0
ASS1P3;0
RCC2P3;0
FTLP15;0
AC009970.1;61
UQCRHL;10
AHCYP3;0
BTF3P6;0
AC079763.1;0
AC064862.2;0
ATP8A2P3;0
UBE2SP1;25
AL359715.1;3
AL157895.1;1
AC004946.2;0
AC092159.2;0
RPS20P10;0
LINC01360;1
AC138951.1;170
LINC02574;6
AC099681.3;0
LINC02590;13
RPL22P21;10
FDPSP2;67
AL022396.1;0
AL365220.1;0
RPSAP14;2
LINC01681;1
AC106706.1;3
AL353754.1;16
DTD1-AS1;62
GDI2P2;6
AP000547.1;0
KDM3AP1;5
LINC01425;0
SETP5;51
IGKV3OR2-268;0
AC000111.1;0
MTATP6P27;19
AC092017.1;1
GAPDHP22;0
DDX39B-AS1;51
PPP1R2P2;0
RPL5P34;0
LINC02530;0
GNG10P1;1
AC022018.1;17
AL591212.1;18
CHIAP3;2
AL596451.1;0
AC008278.2;1
RBPMS2P1;0
AL157834.2;0
EIF2AK3-DT;56
TMEM97P1;1
RPS3AP44;0
RAC1P8;0
AP000959.1;0
TXNP6;70
NDUFA5P7;0
RPL10P12;51
AL512326.5;44
AL591438.2;0
NUDT9P1;0
AC108059.2;0
FAM96AP1;0
Z95624.1;21
LINC01673;1
AL158151.2;6
LINC00463;0
CASKP1;0
EDDM3CP;10
AC007969.1;0
AL390879.1;5
PRAMEF29P;0
MTND4P26;39
TAS2R62P;0
RPL5P10;2
PAGE2;0
GAPDHP53;0
SPATA17-AS1;7
AC010099.2;0
AC074117.1;862
AC011816.1;0
RPL35AP;0
TPRG1-AS1;2
AL596275.1;0
ELOCP10;0
AJ006995.1;0
AL049552.1;73
AC064862.3;0
AL356299.1;0
RPS15AP7;0
AC099654.1;0
AL157392.2;0
RPS15AP11;196
MTND4P11;3
KRT19P4;0
AL133465.1;0
AC009468.2;1
SRP14P2;18
TPT1P1;0
AL596276.2;0
RPL7P36;0
TSPY25P;0
LINC02433;59
AC099066.3;0
AL138878.2;0
AL606534.3;0
AL445224.1;0
RPL13AP6;45
METAP2P1;0
AF228730.2;0
GPM6BP3;0
TRBV22OR9-2;0
RHBDF1P1;0
CSN1S2AP;0
EEF1GP8;0
TRIM26;6
AC073529.1;0
AP2B1P1;1
ELOCP8;0
AL358473.2;0
AL158835.2;0
RPL23AP83;2
AC055764.1;294
AL035420.1;4
AC006042.3;13
LINC01675;1
UGT1A13P;0
COX6CP13;10
NAP1L4P3;2
AKAP8P1;8
AL035446.1;0
LINC01961;0
AC018511.2;50
ELOBP1;0
LINC02535;0
AL359636.2;1
RPEP2;0
RBPMSLP;41
AL513165.1;1
PABPC5-AS1;0
AC009505.1;6
MTND4LP11;0
ARHGEF19-AS1;265
ELOBP4;0
LINC01039;0
LINC01868;0
LINC02645;0
RNASEH1-AS1;2
AC093639.1;0
AL353784.1;0
AC016683.1;78
AL355355.2;2
HSPA8P1;13
LINC01114;0
DEFA11P;0
MTCYBP1;0
AL353795.2;28
AL731533.1;0
LINC01952;0
LINC01781;0
AC068533.3;56
C16orf82;0
AIMP1P1;0
AC099799.1;0
AC241644.2;0
LINC01283;0
RPS26P38;0
ACSL3-AS1;66
ETV5-AS1;76
LINC01191;0
AC243591.1;0
BMI1P1;0
H3P3;0
AC004771.1;218
PIGPP2;0
AL121957.1;2
LINC01830;0
AC005529.1;0
AC006372.3;0
AL451067.1;0
FHP1;0
CT66;0
RBPJP7;0
CDCA4P4;0
LIX1L-AS1;1634
AC003988.1;7
TMEM229A;0
AC244394.3;0
NDUFS5P2;0
RPL7L1P1;1
NCLP2;0
ZFX-AS1;8
ANAPC1P4;0
AC243772.3;8
KCNH1-IT1;0
MTCO2P8;1
BOK-AS1;19
AC022498.1;0
CFL1P8;0
AL109618.1;0
AL512641.1;0
DNAJB6P6;2
RPL7P13;0
AC012370.2;19
PTCD2P2;0
SOD2P1;0
AC008550.1;0
AL138720.1;0
AL356867.1;0
MAP3K5-AS1;203
DEPDC1-AS1;19
LINC01723;11
TULP3P1;0
AP000936.3;0
AL365396.1;0
RPL36P20;9
Z98752.2;50
RPL30P2;29
AC073071.1;0
COX7BP2;19
AC017053.1;0
SDR42E1P3;0
LINC01641;1
PRR20E;0
LINC01937;1
LANCL1-AS1;56
AL109809.2;0
LINC01731;11
ZNF879;2
GAPDHP49;51
AC006026.3;17
AC099560.2;0
OR1AA1P;0
H2BS1;1
AC116366.1;42
AC123595.1;13
BACH1-IT3;0
AL390961.1;0
PSIP1P1;0
LINC00229;0
CLYBL-AS1;14
SGO1P2;0
AL583859.1;0
LINC01878;4
SLC25A18P1;0
AL451069.3;4
SAPCD2P4;0
OSTCP5;0
AC099794.1;0
RPS12P2;2
ST13P18;0
LINC01505;0
RPL9P2;26
MRPS10P2;0
ZNF232-AS1;12
AL604028.2;0
BCAS2P2;7
CYCSP53;0
RPS4XP11;0
JAZF1-AS1;4
AC026462.1;0
AC073349.2;208
AP000705.2;0
ELF2P1;0
GLUD1P9;0
AC007405.1;1
AC009264.1;2
AP000346.2;0
RPS26P47;2
FTH1P27;0
AC009945.1;0
AC003080.1;2
ELK1P1;0
AL135790.2;0
AL391863.2;71
LINC01914;4
PPIAP27;0
PFN1P3;63
TATDN1P1;23
RPSAP31;0
SNX18P7;0
UBTFL2;0
OBI1-AS1;1053
AC098828.1;0
HMGB1P48;3
LINC01426;31
MED15P7;0
AL513174.1;0
CTBP2P8;1
LINC01049;0
RCC2P1;0
OR7E162P;0
AC073188.5;0
TXNP3;0
AC007278.1;0
USP27X-AS1;0
AL606490.6;0
AL592546.2;43
AL353608.3;0
AL590822.1;5
PPIAP34;0
AC134915.1;0
RBMY2XP;0
ELK2BP;1
SPRYD7P1;0
Z69733.1;0
AC004129.2;0
CCDC188;19
MPV17L2P1;0
RBMY1A1;0
RPL5P7;1
AC015983.2;17
CICP13;1
ZNF37BP;1
SLC25A5P4;0
UBE2WP1;0
LINC01250;0
AL353743.4;3
AL138930.1;0
AL139042.1;0
AL022724.2;21
AC023051.1;31
ANKRD11P1;0
AC007283.1;0
AC092171.3;188
LINC01432;0
AC245884.2;0
KBTBD13;2
KRT18P2;0
AC105272.1;0
BX276092.5;0
ZNF736;6
FGF14-AS1;15
AC068489.1;1
AL606490.7;0
AC005534.1;61
